PokemonID	name	pokedex_number	PokemonPhase_5cat	generation	type1	type2	height_m	weight_kg	hp	attack	defense	sp_attack	sp_defense	speed	total	catch_rate	percentage_male	base_happiness_8	special_status	gender_unknown	dual_type	is_rock	is_steel	is_ground	is_water	is_fire	is_grass	is_bug	is_ice	is_dragon	is_flying	is_fairy	is_ghost	is_poison	is_electric	is_normal	is_dark	is_psychic	is_fighting	gender_cat	happiness_cat	BMI
506	Stoutland	508	Phase2	5	normal	NA	1.2	61	85	110	90	45	90	80	500	45	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	42.36111111
509	Purrloin	509	Base	5	dark	NA	0.4	10.1	41	50	37	50	37	66	281	255	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Equal	Normal	63.125
509	Liepard	510	Phase1	5	dark	NA	1.1	37.5	64	88	50	88	50	106	446	90	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Equal	Normal	30.99173554
511	Pansage	511	Base	5	grass	NA	0.6	10.5	50	53	48	53	48	64	316	190	87.5	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	29.16666667
511	Simisage	512	Phase1	5	grass	NA	1.1	30.5	75	98	63	98	63	101	498	75	87.5	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	25.20661157
513	Pansear	513	Base	5	fire	NA	0.6	11	50	53	48	53	48	64	316	190	87.5	50	normal	0	Single	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	30.55555556
513	Simisear	514	Phase1	5	fire	NA	1	28	75	98	63	98	63	101	498	75	87.5	50	normal	0	Single	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	28
515	Panpour	515	Base	5	water	NA	0.6	13.5	50	53	48	53	48	64	316	190	87.5	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	37.5
515	Simipour	516	Phase1	5	water	NA	1	29	75	98	63	98	63	101	498	75	87.5	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	29
517	Munna	517	Base	5	psychic	NA	0.6	23.3	76	25	45	67	55	24	292	190	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Equal	Normal	64.72222222
517	Musharna	518	Phase1	5	psychic	NA	1.1	60.5	116	55	85	107	95	29	487	75	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Equal	Normal	50
519	Pidove	519	Base	5	normal	flying	0.3	2.1	50	55	50	36	30	43	264	255	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	Equal	Normal	23.33333333
519	Tranquill	520	Phase1	5	normal	flying	0.6	15	62	77	62	50	42	65	358	120	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	Equal	Normal	41.66666667
519	Unfezant	521	Phase2	5	normal	flying	1.2	29	80	115	80	65	55	93	488	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	Equal	Normal	20.13888889
522	Blitzle	522	Base	5	electric	NA	0.8	29.8	45	60	32	50	32	76	295	190	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Equal	Normal	46.5625
522	Zebstrika	523	Phase1	5	electric	NA	1.6	79.5	75	100	63	80	63	116	497	75	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Equal	Normal	31.0546875
524	Roggenrola	524	Base	5	rock	NA	0.4	18	55	75	85	25	25	15	280	255	50	50	normal	0	Single	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	112.5
524	Boldore	525	Phase1	5	rock	NA	0.9	102	70	105	105	50	40	20	390	120	50	50	normal	0	Single	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	125.9259259
524	Gigalith	526	Phase2	5	rock	NA	1.7	260	85	135	130	60	80	25	515	45	50	50	normal	0	Single	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	89.96539792
527	Woobat	527	Base	5	psychic	flying	0.4	2.1	65	45	43	55	43	72	323	190	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	Equal	Normal	13.125
527	Swoobat	528	Phase1	5	psychic	flying	0.9	10.5	67	57	55	77	55	114	425	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	Equal	Normal	12.96296296
529	Drilbur	529	Base	5	ground	NA	0.3	8.5	60	85	40	30	45	68	328	120	50	50	normal	0	Single	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	94.44444444
529	Excadrill	530	Phase1	5	ground	steel	0.7	40.4	110	135	60	50	65	88	508	60	50	50	normal	0	Dual	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	82.44897959
531	Audino	531	NotEvolving	5	normal	NA	1.1	31	103	60	86	60	86	50	445	255	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	25.61983471
532	Timburr	532	Base	5	fighting	NA	0.6	12.5	75	80	55	25	35	35	305	180	75	70	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Mostly males	Happy	34.72222222
532	Gurdurr	533	Phase1	5	fighting	NA	1.2	40	85	105	85	40	50	40	405	90	75	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Mostly males	Normal	27.77777778
532	Conkeldurr	534	Phase2	5	fighting	NA	1.4	87	105	140	95	55	65	45	505	45	75	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Mostly males	Normal	44.3877551
535	Tympole	535	Base	5	water	NA	0.5	4.5	50	50	40	50	40	64	294	255	50	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	18
535	Palpitoad	536	Phase1	5	water	ground	0.8	17	75	65	55	65	55	69	384	120	50	50	normal	0	Dual	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	26.5625
535	Seismitoad	537	Phase2	5	water	ground	1.5	62	105	95	75	85	75	74	509	45	50	50	normal	0	Dual	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	27.55555556
538	Throh	538	NotEvolving	5	fighting	NA	1.3	55.5	120	100	85	30	85	45	465	45	100	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Mostly males	Normal	32.84023669
539	Sawk	539	NotEvolving	5	fighting	NA	1.4	51	75	125	75	30	75	85	465	45	100	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Mostly males	Normal	26.02040816
540	Sewaddle	540	Base	5	bug	grass	0.3	2.5	45	53	70	40	60	42	310	255	50	50	normal	0	Dual	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	27.77777778
540	Swadloon	541	Phase1	5	bug	grass	0.5	7.3	55	63	90	50	80	42	380	120	50	50	normal	0	Dual	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	29.2
540	Leavanny	542	Phase2	5	bug	grass	1.2	20.5	75	103	80	70	80	92	500	45	50	50	normal	0	Dual	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	14.23611111
543	Venipede	543	Base	5	bug	poison	0.4	5.3	30	45	59	30	39	57	260	255	50	50	normal	0	Dual	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	Equal	Normal	33.125
543	Whirlipede	544	Phase1	5	bug	poison	1.2	58.5	40	55	99	40	79	47	360	120	50	50	normal	0	Dual	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	Equal	Normal	40.625
543	Scolipede	545	Phase2	5	bug	poison	2.5	200.5	60	100	89	55	69	112	485	45	50	50	normal	0	Dual	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	Equal	Normal	32.08
546	Cottonee	546	Base	5	grass	fairy	0.3	0.6	40	27	60	37	50	66	280	190	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Equal	Normal	6.666666667
546	Whimsicott	547	Phase1	5	grass	fairy	0.7	6.6	60	67	85	77	75	116	480	75	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Equal	Normal	13.46938776
548	Petilil	548	Base	5	grass	NA	0.5	6.6	45	35	50	70	50	30	280	190	0	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly females	Normal	26.4
548	Lilligant	549	Phase1	5	grass	NA	1.1	16.3	70	60	75	110	75	90	480	75	0	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly females	Normal	13.47107438
550	Basculin	550	Base	5	water	NA	1	18	70	92	65	80	55	98	460	25	50	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	18
551	Sandile	551	Base	5	ground	dark	0.7	15.2	50	72	35	35	35	65	292	180	50	50	normal	0	Dual	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Equal	Normal	31.02040816
551	Krokorok	552	Phase1	5	ground	dark	1	33.4	60	82	45	45	45	74	351	90	50	50	normal	0	Dual	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Equal	Normal	33.4
551	Krookodile	553	Phase2	5	ground	dark	1.5	96.3	95	117	80	65	70	92	519	45	50	50	normal	0	Dual	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Equal	Normal	42.8
554	Darumaka	554	Base	5	fire	NA	0.6	37.5	70	90	45	15	45	50	315	120	50	50	normal	0	Single	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	104.1666667
554	Darmanitan	555	Phase1	5	fire	NA	1.3	92.9	105	140	55	30	55	95	480	60	50	50	normal	0	Single	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	54.9704142
556	Maractus	556	NotEvolving	5	grass	NA	1	28	75	86	67	106	67	60	461	255	50	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	28
557	Dwebble	557	Base	5	bug	rock	0.3	14.5	50	65	85	35	35	55	325	190	50	50	normal	0	Dual	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	161.1111111
557	Crustle	558	Phase1	5	bug	rock	1.4	200	70	105	125	65	75	45	485	75	50	50	normal	0	Dual	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	102.0408163
559	Scraggy	559	Base	5	dark	fighting	0.6	11.8	50	75	70	35	70	48	348	180	50	35	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Equal	Unhappy	32.77777778
559	Scrafty	560	Phase1	5	dark	fighting	1.1	30	65	90	115	45	115	58	488	90	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Equal	Normal	24.79338843
561	Sigilyph	561	NotEvolving	5	psychic	flying	1.4	14	72	58	80	103	80	97	490	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	Equal	Normal	7.142857143
562	Yamask	562	Base	5	ghost	NA	0.5	1.5	38	30	85	55	65	30	303	190	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	6
562	Cofagrigus	563	Phase1	5	ghost	NA	1.7	76.5	58	50	145	95	105	30	483	90	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	26.47058824
564	Tirtouga	564	Base	5	water	rock	0.7	16.5	54	78	103	53	45	22	355	45	87.5	50	normal	0	Dual	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	33.67346939
564	Carracosta	565	Phase1	5	water	rock	1.2	81	74	108	133	83	65	32	495	45	87.5	50	normal	0	Dual	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	56.25
566	Archen	566	Base	5	rock	flying	0.5	9.5	55	112	45	74	45	70	401	45	87.5	50	normal	0	Dual	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Mostly males	Normal	38
566	Archeops	567	Phase1	5	rock	flying	1.4	32	75	140	65	112	65	110	567	45	87.5	50	normal	0	Dual	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Mostly males	Normal	16.32653061
568	Trubbish	568	Base	5	poison	NA	0.6	31	50	50	62	40	62	65	329	190	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Equal	Normal	86.11111111
568	Garbodor	569	Phase1	5	poison	NA	1.9	107.3	80	95	82	60	82	75	474	60	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Equal	Normal	29.72299169
570	Zorua	570	Base	5	dark	NA	0.7	12.5	40	65	40	80	40	65	330	75	87.5	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Mostly males	Normal	25.51020408
570	Zoroark	571	Phase1	5	dark	NA	1.6	81.1	60	105	60	120	60	105	510	45	87.5	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Mostly males	Normal	31.6796875
572	Minccino	572	Base	5	normal	NA	0.4	5.8	55	50	40	40	40	75	300	255	25	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Mostly females	Normal	36.25
572	Cinccino	573	Phase1	5	normal	NA	0.5	7.5	75	95	60	65	60	115	470	60	25	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Mostly females	Normal	30
574	Gothita	574	Base	5	psychic	NA	0.4	5.8	45	30	50	55	65	45	290	200	25	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Mostly females	Normal	36.25
574	Gothorita	575	Phase1	5	psychic	NA	0.7	18	60	45	70	75	85	55	390	100	25	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Mostly females	Normal	36.73469388
574	Gothitelle	576	Phase2	5	psychic	NA	1.5	44	70	55	95	95	110	65	490	50	25	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Mostly females	Normal	19.55555556
577	Solosis	577	Base	5	psychic	NA	0.3	1	45	30	40	105	50	20	290	200	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Equal	Normal	11.11111111
577	Duosion	578	Phase1	5	psychic	NA	0.6	8	65	40	50	125	60	30	370	100	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Equal	Normal	22.22222222
577	Reuniclus	579	Phase2	5	psychic	NA	1	20.1	110	65	75	125	85	30	490	50	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Equal	Normal	20.1
580	Ducklett	580	Base	5	water	flying	0.5	5.5	62	44	50	44	50	55	305	190	50	50	normal	0	Dual	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Equal	Normal	22
580	Swanna	581	Phase1	5	water	flying	1.3	24.2	75	87	63	87	63	98	473	45	50	50	normal	0	Dual	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Equal	Normal	14.31952663
582	Vanillite	582	Base	5	ice	NA	0.4	5.7	36	50	50	65	60	44	305	255	50	50	normal	0	Single	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Equal	Normal	35.625
582	Vanillish	583	Phase1	5	ice	NA	1.1	41	51	65	65	80	75	59	395	120	50	50	normal	0	Single	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Equal	Normal	33.88429752
582	Vanilluxe	584	Phase2	5	ice	NA	1.3	57.5	71	95	85	110	95	79	535	45	50	50	normal	0	Single	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Equal	Normal	34.02366864
585	Deerling	585	Base	5	normal	grass	0.6	19.5	60	60	50	40	50	75	335	190	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	54.16666667
585	Sawsbuck	586	Phase1	5	normal	grass	1.9	92.5	80	100	70	60	70	95	475	75	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	25.6232687
587	Emolga	587	NotEvolving	5	electric	flying	0.4	5	55	75	60	75	60	103	428	200	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	Equal	Normal	31.25
588	Karrablast	588	Base	5	bug	NA	0.5	5.9	50	75	45	40	45	60	315	200	50	50	normal	0	Single	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	23.6
588	Escavalier	589	Phase1	5	bug	steel	1	33	70	135	105	60	105	20	495	75	50	50	normal	0	Dual	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	33
590	Foongus	590	Base	5	grass	poison	0.2	1	69	55	45	55	55	15	294	190	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	Equal	Normal	25
590	Amoonguss	591	Phase1	5	grass	poison	0.6	10.5	114	85	70	85	80	30	464	75	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	Equal	Normal	29.16666667
592	Frillish	592	Base	5	water	ghost	1.2	33	55	40	50	65	85	40	335	190	50	50	normal	0	Dual	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	22.91666667
592	Jellicent	593	Phase1	5	water	ghost	2.2	135	100	60	70	85	105	60	480	60	50	50	normal	0	Dual	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	27.89256198
594	Alomomola	594	NotEvolving	5	water	NA	1.2	31.6	165	75	80	40	45	65	470	75	50	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	21.94444444
595	Joltik	595	Base	5	bug	electric	0.1	0.6	50	47	50	57	50	65	319	190	50	50	normal	0	Dual	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	Equal	Normal	60
595	Galvantula	596	Phase1	5	bug	electric	0.8	14.3	70	77	60	97	60	108	472	75	50	50	normal	0	Dual	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	Equal	Normal	22.34375
597	Ferroseed	597	Base	5	grass	steel	0.6	18.8	44	50	91	24	86	10	305	255	50	50	normal	0	Dual	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	52.22222222
597	Ferrothorn	598	Phase1	5	grass	steel	1	110	74	94	131	54	116	20	489	90	50	50	normal	0	Dual	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	110
599	Klink	599	Base	5	steel	NA	0.3	21	40	55	70	45	60	30	300	130	NA	50	normal	1	Single	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Genderless	Normal	233.3333333
599	Klang	600	Phase1	5	steel	NA	0.6	51	60	80	95	70	85	50	440	60	NA	50	normal	1	Single	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Genderless	Normal	141.6666667
599	Klinklang	601	Phase2	5	steel	NA	0.6	81	60	100	115	70	85	90	520	30	NA	50	normal	1	Single	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Genderless	Normal	225
602	Tynamo	602	Base	5	electric	NA	0.2	0.3	35	55	40	45	40	60	275	190	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Equal	Normal	7.5
602	Eelektrik	603	Phase1	5	electric	NA	1.2	22	65	85	70	75	70	40	405	60	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Equal	Normal	15.27777778
602	Eelektross	604	Phase2	5	electric	NA	2.1	80.5	85	115	80	105	80	50	515	30	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Equal	Normal	18.25396825
605	Elgyem	605	Base	5	psychic	NA	0.5	9	55	55	55	85	55	30	335	255	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Equal	Normal	36
605	Beheeyem	606	Phase1	5	psychic	NA	1	34.5	75	75	75	125	95	40	485	90	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Equal	Normal	34.5
607	Litwick	607	Base	5	ghost	fire	0.3	3.1	50	30	55	65	55	20	275	190	50	50	normal	0	Dual	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	34.44444444
607	Lampent	608	Phase1	5	ghost	fire	0.6	13	60	40	60	95	60	55	370	90	50	50	normal	0	Dual	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	36.11111111
607	Chandelure	609	Phase2	5	ghost	fire	1	34.3	60	55	90	145	90	80	520	45	50	50	normal	0	Dual	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	34.3
610	Axew	610	Base	5	dragon	NA	0.6	18	46	87	60	30	40	57	320	75	50	35	normal	0	Single	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Equal	Unhappy	50
610	Fraxure	611	Phase1	5	dragon	NA	1	36	66	117	70	40	50	67	410	60	50	35	normal	0	Single	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Equal	Unhappy	36
610	Haxorus	612	Phase2	5	dragon	NA	1.8	105.5	76	147	90	60	70	97	540	45	50	35	normal	0	Single	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Equal	Unhappy	32.5617284
613	Cubchoo	613	Base	5	ice	NA	0.5	8.5	55	70	40	60	40	40	305	120	50	50	normal	0	Single	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Equal	Normal	34
613	Beartic	614	Phase1	5	ice	NA	2.6	260	95	130	80	70	80	50	505	60	50	50	normal	0	Single	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Equal	Normal	38.46153846
615	Cryogonal	615	NotEvolving	5	ice	NA	1.1	148	80	50	50	95	135	105	515	25	NA	50	normal	1	Single	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Genderless	Normal	122.3140496
616	Shelmet	616	Base	5	bug	NA	0.4	7.7	50	40	85	40	65	25	305	200	50	50	normal	0	Single	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	48.125
616	Accelgor	617	Phase1	5	bug	NA	0.8	25.3	80	70	40	100	60	145	495	75	50	50	normal	0	Single	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	39.53125
618	Stunfisk	618	NotEvolving	5	ground	electric	0.7	11	109	66	84	81	99	32	471	75	50	70	normal	0	Dual	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Equal	Happy	22.44897959
619	Mienfoo	619	Base	5	fighting	NA	0.9	20	45	85	50	55	50	65	350	180	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Equal	Normal	24.69135802
619	Mienshao	620	Phase1	5	fighting	NA	1.4	35.5	65	125	60	95	60	105	510	45	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Equal	Normal	18.1122449
621	Druddigon	621	NotEvolving	5	dragon	NA	1.6	139	77	120	90	60	90	48	485	45	50	50	normal	0	Single	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Equal	Normal	54.296875
622	Golett	622	Base	5	ground	ghost	1	92	59	74	50	35	50	35	303	190	NA	50	normal	1	Dual	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Genderless	Normal	92
622	Golurk	623	Phase1	5	ground	ghost	2.8	330	89	124	80	55	80	55	483	90	NA	50	normal	1	Dual	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Genderless	Normal	42.09183673
624	Pawniard	624	Base	5	dark	steel	0.5	10.2	45	85	70	40	40	60	340	120	50	35	normal	0	Dual	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Equal	Unhappy	40.8
624	Bisharp	625	Phase1	5	dark	steel	1.6	70	65	125	100	60	70	70	490	45	50	35	normal	0	Dual	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Equal	Unhappy	27.34375
626	Bouffalant	626	NotEvolving	5	normal	NA	1.6	94.6	95	110	95	40	95	55	490	45	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	36.953125
627	Rufflet	627	Base	5	normal	flying	0.5	10.5	70	83	50	37	50	60	350	190	100	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	Mostly males	Normal	42
627	Braviary	628	Phase1	5	normal	flying	1.5	41	100	123	75	57	75	80	510	60	100	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	Mostly males	Normal	18.22222222
629	Vullaby	629	Base	5	dark	flying	0.5	9	70	55	75	45	65	60	370	190	0	35	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	Mostly females	Unhappy	36
629	Mandibuzz	630	Phase1	5	dark	flying	1.2	39.5	110	65	105	55	95	80	510	60	0	35	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	Mostly females	Unhappy	27.43055556
631	Heatmor	631	NotEvolving	5	fire	NA	1.4	58	85	97	66	105	66	65	484	90	50	50	normal	0	Single	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	29.59183673
632	Durant	632	NotEvolving	5	bug	steel	0.3	33	58	109	112	48	48	109	484	90	50	50	normal	0	Dual	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	366.6666667
633	Deino	633	Base	5	dark	dragon	0.8	17.3	52	65	50	45	50	38	300	45	50	35	normal	0	Dual	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	Equal	Unhappy	27.03125
633	Zweilous	634	Phase1	5	dark	dragon	1.4	50	72	85	70	65	70	58	420	45	50	35	normal	0	Dual	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	Equal	Unhappy	25.51020408
633	Hydreigon	635	Phase2	5	dark	dragon	1.8	160	92	105	90	125	90	98	600	45	50	35	normal	0	Dual	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	Equal	Unhappy	49.38271605
